oopsla2017项目,,,,,,,,,
seq,project,file path,file name,line number,modified java files,git command, commit link,,
154,eclipse-vertx/vert.x,src/test/java/io/vertx/core/http/Http1xTest.java,Http1xTest.java,L1528-L1530,29,git diff be47395c01a476c40f2973120a8e6ea21aa93eaa b36c7a489edaa8506babb898828b9708be3db995 src/test/java/io/vertx/core/http/Http1xTest.java,https://github.com/eclipse-vertx/vert.x/commit/b36c7a489edaa8506babb898828b9708be3db995,,
155,eclipse-vertx/vert.x,src/test/java/io/vertx/core/http/Http1xTest.java,Http1xTest.java,L1558-L1561,29,git diff be47395c01a476c40f2973120a8e6ea21aa93eaa b36c7a489edaa8506babb898828b9708be3db995 src/test/java/io/vertx/core/http/Http1xTest.java,https://github.com/eclipse-vertx/vert.x/commit/b36c7a489edaa8506babb898828b9708be3db995,,
156,eclipse-vertx/vert.x,src/test/java/io/vertx/core/http/Http1xTest.java,Http1xTest.java,L1572-L1575,29,git diff be47395c01a476c40f2973120a8e6ea21aa93eaa b36c7a489edaa8506babb898828b9708be3db995 src/test/java/io/vertx/core/http/Http1xTest.java,https://github.com/eclipse-vertx/vert.x/commit/b36c7a489edaa8506babb898828b9708be3db995,,
157,eclipse-vertx/vert.x,src/test/java/io/vertx/core/http/Http1xTest.java,Http1xTest.java,L1608-L1608,29,git diff be47395c01a476c40f2973120a8e6ea21aa93eaa b36c7a489edaa8506babb898828b9708be3db995 src/test/java/io/vertx/core/http/Http1xTest.java,https://github.com/eclipse-vertx/vert.x/commit/b36c7a489edaa8506babb898828b9708be3db995,,
158,eclipse-vertx/vert.x,src/test/java/io/vertx/core/http/Http1xTest.java,Http1xTest.java,L1974-L1974,29,git diff be47395c01a476c40f2973120a8e6ea21aa93eaa b36c7a489edaa8506babb898828b9708be3db995 src/test/java/io/vertx/core/http/Http1xTest.java,https://github.com/eclipse-vertx/vert.x/commit/b36c7a489edaa8506babb898828b9708be3db995,,
159,eclipse-vertx/vert.x,src/test/java/io/vertx/core/http/Http1xTest.java,Http1xTest.java,L2749-L2764,29,git diff be47395c01a476c40f2973120a8e6ea21aa93eaa b36c7a489edaa8506babb898828b9708be3db995 src/test/java/io/vertx/core/http/Http1xTest.java,https://github.com/eclipse-vertx/vert.x/commit/b36c7a489edaa8506babb898828b9708be3db995,,
160,eclipse-vertx/vert.x,src/test/java/io/vertx/core/http/Http1xTest.java,Http1xTest.java,L2993-L2994,29,git diff be47395c01a476c40f2973120a8e6ea21aa93eaa b36c7a489edaa8506babb898828b9708be3db995 src/test/java/io/vertx/core/http/Http1xTest.java,https://github.com/eclipse-vertx/vert.x/commit/b36c7a489edaa8506babb898828b9708be3db995,,
161,eclipse-vertx/vert.x,src/test/java/io/vertx/core/http/Http2ClientTest.java,Http2ClientTest.java,L1686-L1688,29,git diff be47395c01a476c40f2973120a8e6ea21aa93eaa b36c7a489edaa8506babb898828b9708be3db995 src/test/java/io/vertx/core/http/Http2ClientTest.java,https://github.com/eclipse-vertx/vert.x/commit/b36c7a489edaa8506babb898828b9708be3db995,,
162,eclipse-vertx/vert.x,src/test/java/io/vertx/core/http/Http2Test.java,Http2Test.java,L362-L364,29,git diff be47395c01a476c40f2973120a8e6ea21aa93eaa b36c7a489edaa8506babb898828b9708be3db995 src/test/java/io/vertx/core/http/Http2Test.java,https://github.com/eclipse-vertx/vert.x/commit/b36c7a489edaa8506babb898828b9708be3db995,,
163,eclipse-vertx/vert.x,src/test/java/io/vertx/core/http/HttpTest.java,HttpTest.java,L1899-L1901,29,git diff be47395c01a476c40f2973120a8e6ea21aa93eaa b36c7a489edaa8506babb898828b9708be3db995 src/test/java/io/vertx/core/http/HttpTest.java,https://github.com/eclipse-vertx/vert.x/commit/b36c7a489edaa8506babb898828b9708be3db995,,
164,eclipse-vertx/vert.x,src/test/java/io/vertx/core/http/HttpTest.java,HttpTest.java,L2511-L2511,29,git diff be47395c01a476c40f2973120a8e6ea21aa93eaa b36c7a489edaa8506babb898828b9708be3db995 src/test/java/io/vertx/core/http/HttpTest.java,https://github.com/eclipse-vertx/vert.x/commit/b36c7a489edaa8506babb898828b9708be3db995,,
165,eclipse-vertx/vert.x,src/test/java/io/vertx/core/http/HttpTest.java,HttpTest.java,L4955-L4955,29,git diff be47395c01a476c40f2973120a8e6ea21aa93eaa b36c7a489edaa8506babb898828b9708be3db995 src/test/java/io/vertx/core/http/HttpTest.java,https://github.com/eclipse-vertx/vert.x/commit/b36c7a489edaa8506babb898828b9708be3db995,,
166,eclipse-vertx/vert.x,src/test/java/io/vertx/core/http/HttpTest.java,HttpTest.java,L5675-L5675,29,git diff be47395c01a476c40f2973120a8e6ea21aa93eaa b36c7a489edaa8506babb898828b9708be3db995 src/test/java/io/vertx/core/http/HttpTest.java,https://github.com/eclipse-vertx/vert.x/commit/b36c7a489edaa8506babb898828b9708be3db995,,
167,eclipse-vertx/vert.x,src/main/java/io/vertx/core/dns/impl/DnsClientImpl.java,DnsClientImpl.java,L272-L272,1,git diff c9f2d92086c668b903bbbfec72915dc1fe4a1caa 5945cd3aabbfad8ef8b79fab3fd0feca98f5ee35 src/main/java/io/vertx/core/dns/impl/DnsClientImpl.java,https://github.com/eclipse-vertx/vert.x/commit/5945cd3aabbfad8ef8b79fab3fd0feca98f5ee35,无关,
168,eclipse-vertx/vert.x,src/test/java/io/vertx/test/core/HttpTest.java,HttpTest.java,L2426-L2428,2,git diff a16fd30192267b2632048c244d98061c18b37409 1c2db18fc1b9e3c55103ab905ab88a30fdd8daf3 src/test/java/io/vertx/test/core/HttpTest.java,https://github.com/eclipse-vertx/vert.x/commit/1c2db18fc1b9e3c55103ab905ab88a30fdd8daf3,无关,
169,eclipse-vertx/vert.x,src/main/java/io/vertx/core/http/impl/VertxHttpHandler.java,VertxHttpHandler.java,L68-L68,2,git diff 53bb58f9af7bd9a3f300a1a7c50a5c275916e703 799df9e602eabcd51b56052e20cc7d05134ff901 src/main/java/io/vertx/core/http/impl/VertxHttpHandler.java,https://github.com/eclipse-vertx/vert.x/commit/799df9e602eabcd51b56052e20cc7d05134ff901,无关,
170,eclipse-vertx/vert.x,vertx-core/src/main/java/io/vertx/core/http/impl/WebSocketImplBase.java,WebSocketImplBase.java,L128-L130,29,git diff 74bb211aa6adcebb6974309dd239d14ed5e3f7a5 a79aba7337f46a00826adaa490da336cd8ec28e5 vertx-core/src/main/java/io/vertx/core/http/impl/WebSocketImplBase.java,https://github.com/eclipse-vertx/vert.x/commit/a79aba7337f46a00826adaa490da336cd8ec28e5,,
171,eclipse-vertx/vert.x,vertx-core/src/main/java/io/vertx/core/impl/ContextImpl.java,ContextImpl.java,L148-L148,29,git diff 74bb211aa6adcebb6974309dd239d14ed5e3f7a5 a79aba7337f46a00826adaa490da336cd8ec28e5 vertx-core/src/main/java/io/vertx/core/impl/ContextImpl.java,https://github.com/eclipse-vertx/vert.x/commit/a79aba7337f46a00826adaa490da336cd8ec28e5,,
172,eclipse-vertx/vert.x,vertx-core/src/main/java/io/vertx/core/net/impl/ConnectionBase.java,ConnectionBase.java,L147-L147,29,git diff 74bb211aa6adcebb6974309dd239d14ed5e3f7a5 a79aba7337f46a00826adaa490da336cd8ec28e5 vertx-core/src/main/java/io/vertx/core/net/impl/ConnectionBase.java,https://github.com/eclipse-vertx/vert.x/commit/a79aba7337f46a00826adaa490da336cd8ec28e5,,
173,eclipse-vertx/vert.x,vertx-core/src/main/java/io/vertx/core/net/impl/VertxHandler.java,VertxHandler.java,L76-L78,29,git diff 74bb211aa6adcebb6974309dd239d14ed5e3f7a5 a79aba7337f46a00826adaa490da336cd8ec28e5 vertx-core/src/main/java/io/vertx/core/net/impl/VertxHandler.java,https://github.com/eclipse-vertx/vert.x/commit/a79aba7337f46a00826adaa490da336cd8ec28e5,,
174,elastic/elasticsearch,server/src/main/java/org/elasticsearch/action/search/FetchSearchPhase.java,FetchSearchPhase.java,L140-L140,23,git diff 1aa070f7c1e975b6ac85bb648f5a33cf16f28e94 13e20046625e4897dfdc5c363e493d40b776fadd server/src/main/java/org/elasticsearch/action/search/FetchSearchPhase.java,https://github.com/elastic/elasticsearch/commit/13e20046625e4897dfdc5c363e493d40b776fadd,,
175,elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/search/CountedCollectorTests.java,CountedCollectorTests.java,L52-L52,23,git diff 1aa070f7c1e975b6ac85bb648f5a33cf16f28e94 13e20046625e4897dfdc5c363e493d40b776fadd server/src/test/java/org/elasticsearch/action/search/CountedCollectorTests.java,https://github.com/elastic/elasticsearch/commit/13e20046625e4897dfdc5c363e493d40b776fadd,,
176,elastic/elasticsearch,server/src/main/java/org/elasticsearch/repositories/blobstore/BlobStoreRepository.java,BlobStoreRepository.java,L642-L642,21,git diff aacf62487465d1c656ddcb30ab50d4489854b80a d333dacb4abb14a58b36f3108521547ee374a06a server/src/main/java/org/elasticsearch/repositories/blobstore/BlobStoreRepository.java,https://github.com/elastic/elasticsearch/commit/d333dacb4abb14a58b36f3108521547ee374a06a,,
177,elastic/elasticsearch,buildSrc/src/main/java/org/elasticsearch/gradle/test/DistroTestPlugin.java,DistroTestPlugin.java,L171-L177,1,git diff 86f65590a05f6d1b3a84608bace6a725ebce8ae1 e918f047470bdec0875219c84e48599aefa6e15e buildSrc/src/main/java/org/elasticsearch/gradle/test/DistroTestPlugin.java,https://github.com/elastic/elasticsearch/commit/e918f047470bdec0875219c84e48599aefa6e15e,这个应该和lazy evaluation相关，但是不确定为什么会出问题,
178,elastic/elasticsearch,server/src/main/java/org/elasticsearch/action/admin/cluster/snapshots/get/TransportGetSnapshotsAction.java,TransportGetSnapshotsAction.java,L115-L116,2,git diff ee5a09ea840167566e34c28c8225dc38bc6a7ae8 99a8f4d8c44b8a6d2fe46080af7020e470210845 server/src/main/java/org/elasticsearch/action/admin/cluster/snapshots/get/TransportGetSnapshotsAction.java,https://github.com/elastic/elasticsearch/commit/99a8f4d8c44b8a6d2fe46080af7020e470210845,lazy evaluation. Outdated instance,
179,elastic/elasticsearch,server/src/test/java/org/elasticsearch/indices/recovery/IndexRecoveryIT.java,IndexRecoveryIT.java,L804-L807,1,git diff 8707cf21000c9efed64581956ea453d45ac16b28 f289847c0071f886579f2985de837ae08fae2147 server/src/test/java/org/elasticsearch/indices/recovery/IndexRecoveryIT.java,https://github.com/elastic/elasticsearch/commit/f289847c0071f886579f2985de837ae08fae2147,噪声,
180,elastic/elasticsearch,server/src/main/java/org/elasticsearch/search/SearchService.java,SearchService.java,L1205-L1205,35,git diff 3b7843d77400911910bd18ecb93eb81aee5e5cab 4d81edb6257732a73adc3e5bc5157ad01d1a42c4 server/src/main/java/org/elasticsearch/search/SearchService.java,https://github.com/elastic/elasticsearch/commit/4d81edb6257732a73adc3e5bc5157ad01d1a42c4,,
181,elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,SearchResponseMergerTests.java,L100-L100,35,git diff 3b7843d77400911910bd18ecb93eb81aee5e5cab 4d81edb6257732a73adc3e5bc5157ad01d1a42c4 server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,https://github.com/elastic/elasticsearch/commit/4d81edb6257732a73adc3e5bc5157ad01d1a42c4,,
182,elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,SearchResponseMergerTests.java,L114-L114,35,git diff 3b7843d77400911910bd18ecb93eb81aee5e5cab 4d81edb6257732a73adc3e5bc5157ad01d1a42c4 server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,https://github.com/elastic/elasticsearch/commit/4d81edb6257732a73adc3e5bc5157ad01d1a42c4,,
183,elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,SearchResponseMergerTests.java,L162-L162,35,git diff 3b7843d77400911910bd18ecb93eb81aee5e5cab 4d81edb6257732a73adc3e5bc5157ad01d1a42c4 server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,https://github.com/elastic/elasticsearch/commit/4d81edb6257732a73adc3e5bc5157ad01d1a42c4,,
184,elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,SearchResponseMergerTests.java,L200-L200,35,git diff 3b7843d77400911910bd18ecb93eb81aee5e5cab 4d81edb6257732a73adc3e5bc5157ad01d1a42c4 server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,https://github.com/elastic/elasticsearch/commit/4d81edb6257732a73adc3e5bc5157ad01d1a42c4,,
185,elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,SearchResponseMergerTests.java,L223-L223,35,git diff 3b7843d77400911910bd18ecb93eb81aee5e5cab 4d81edb6257732a73adc3e5bc5157ad01d1a42c4 server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,https://github.com/elastic/elasticsearch/commit/4d81edb6257732a73adc3e5bc5157ad01d1a42c4,,
186,elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,SearchResponseMergerTests.java,L354-L354,35,git diff 3b7843d77400911910bd18ecb93eb81aee5e5cab 4d81edb6257732a73adc3e5bc5157ad01d1a42c4 server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,https://github.com/elastic/elasticsearch/commit/4d81edb6257732a73adc3e5bc5157ad01d1a42c4,,
187,elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,SearchResponseMergerTests.java,L432-L432,35,git diff 3b7843d77400911910bd18ecb93eb81aee5e5cab 4d81edb6257732a73adc3e5bc5157ad01d1a42c4 server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,https://github.com/elastic/elasticsearch/commit/4d81edb6257732a73adc3e5bc5157ad01d1a42c4,,
188,elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,SearchResponseMergerTests.java,L559-L559,35,git diff 3b7843d77400911910bd18ecb93eb81aee5e5cab 4d81edb6257732a73adc3e5bc5157ad01d1a42c4 server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,https://github.com/elastic/elasticsearch/commit/4d81edb6257732a73adc3e5bc5157ad01d1a42c4,,
189,elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,SearchResponseMergerTests.java,L586-L586,35,git diff 3b7843d77400911910bd18ecb93eb81aee5e5cab 4d81edb6257732a73adc3e5bc5157ad01d1a42c4 server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,https://github.com/elastic/elasticsearch/commit/4d81edb6257732a73adc3e5bc5157ad01d1a42c4,,
190,elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,SearchResponseMergerTests.java,L629-L629,35,git diff 3b7843d77400911910bd18ecb93eb81aee5e5cab 4d81edb6257732a73adc3e5bc5157ad01d1a42c4 server/src/test/java/org/elasticsearch/action/search/SearchResponseMergerTests.java,https://github.com/elastic/elasticsearch/commit/4d81edb6257732a73adc3e5bc5157ad01d1a42c4,,
191,elastic/elasticsearch,x-pack/plugin/ilm/src/test/java/org/elasticsearch/xpack/ilm/IndexLifecycleInitialisationTests.java,IndexLifecycleInitialisationTests.java,L447-L451,11,git diff 445655f1dd5e8f3a5ae32b6391c69683bd866986 189ceb2983e66733303155679e3d3a43c1aa9d3c x-pack/plugin/ilm/src/test/java/org/elasticsearch/xpack/ilm/IndexLifecycleInitialisationTests.java,https://github.com/elastic/elasticsearch/commit/189ceb2983e66733303155679e3d3a43c1aa9d3c,,
192,elastic/elasticsearch,server/src/test/java/org/elasticsearch/cluster/coordination/RareClusterStateIT.java,RareClusterStateIT.java,L268-L272,1,git diff e39c13a8620f703166d6e96cb06dea1078d48e5b 3322df3d646f6e7d60cf7785de46a8b6fe019c32 server/src/test/java/org/elasticsearch/cluster/coordination/RareClusterStateIT.java,https://github.com/elastic/elasticsearch/commit/3322df3d646f6e7d60cf7785de46a8b6fe019c32,无关,
193,elastic/elasticsearch,server/src/test/java/org/elasticsearch/cluster/coordination/RareClusterStateIT.java,RareClusterStateIT.java,L373-L377,1,git diff e39c13a8620f703166d6e96cb06dea1078d48e5b 3322df3d646f6e7d60cf7785de46a8b6fe019c32 server/src/test/java/org/elasticsearch/cluster/coordination/RareClusterStateIT.java,https://github.com/elastic/elasticsearch/commit/3322df3d646f6e7d60cf7785de46a8b6fe019c32,无关,
194,elastic/elasticsearch,server/src/test/java/org/elasticsearch/cli/MultiCommandTests.java,MultiCommandTests.java,L91-L93,5,git diff abd969e5b8d0ff03302915f6da27dd43a11c1ef6 9f069f795ce86bb1424ea97be3b2f2e887632bf2 server/src/test/java/org/elasticsearch/cli/MultiCommandTests.java,https://github.com/elastic/elasticsearch/commit/9f069f795ce86bb1424ea97be3b2f2e887632bf2,refactor,
195,elastic/elasticsearch,server/src/test/java/org/elasticsearch/cli/MultiCommandTests.java,MultiCommandTests.java,L108-L110,5,git diff abd969e5b8d0ff03302915f6da27dd43a11c1ef6 9f069f795ce86bb1424ea97be3b2f2e887632bf2 server/src/test/java/org/elasticsearch/cli/MultiCommandTests.java,https://github.com/elastic/elasticsearch/commit/9f069f795ce86bb1424ea97be3b2f2e887632bf2,refactor,
196,elastic/elasticsearch,x-pack/plugin/ccr/src/test/java/org/elasticsearch/xpack/ccr/AutoFollowIT.java,AutoFollowIT.java,L503-L503,1,git diff 4eca4151b6cf4f92ed325741698c78bdb29c69f4 86d83c6b98a60df461c86a2630f6d88dabcbc34a x-pack/plugin/ccr/src/test/java/org/elasticsearch/xpack/ccr/AutoFollowIT.java,https://github.com/elastic/elasticsearch/commit/86d83c6b98a60df461c86a2630f6d88dabcbc34a,应该和lazy evaluation有关,
197,elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/search/ExpandSearchPhaseTests.java,ExpandSearchPhaseTests.java,L107-L113,4,git diff c64f80b1f7149ee00e79f345c0edc6e2b605b515 461c0cd4aa3fb7cd66dd0bc52a1b1478174c57fb server/src/test/java/org/elasticsearch/action/search/ExpandSearchPhaseTests.java,https://github.com/elastic/elasticsearch/commit/461c0cd4aa3fb7cd66dd0bc52a1b1478174c57fb,无关,
198,elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/search/ExpandSearchPhaseTests.java,ExpandSearchPhaseTests.java,L163-L169,4,git diff c64f80b1f7149ee00e79f345c0edc6e2b605b515 461c0cd4aa3fb7cd66dd0bc52a1b1478174c57fb server/src/test/java/org/elasticsearch/action/search/ExpandSearchPhaseTests.java,https://github.com/elastic/elasticsearch/commit/461c0cd4aa3fb7cd66dd0bc52a1b1478174c57fb,无关,
199,elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/search/ExpandSearchPhaseTests.java,ExpandSearchPhaseTests.java,L194-L200,4,git diff c64f80b1f7149ee00e79f345c0edc6e2b605b515 461c0cd4aa3fb7cd66dd0bc52a1b1478174c57fb server/src/test/java/org/elasticsearch/action/search/ExpandSearchPhaseTests.java,https://github.com/elastic/elasticsearch/commit/461c0cd4aa3fb7cd66dd0bc52a1b1478174c57fb,无关,
200,elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/search/ExpandSearchPhaseTests.java,ExpandSearchPhaseTests.java,L221-L227,4,git diff c64f80b1f7149ee00e79f345c0edc6e2b605b515 461c0cd4aa3fb7cd66dd0bc52a1b1478174c57fb server/src/test/java/org/elasticsearch/action/search/ExpandSearchPhaseTests.java,https://github.com/elastic/elasticsearch/commit/461c0cd4aa3fb7cd66dd0bc52a1b1478174c57fb,无关,
201,elastic/elasticsearch,server/src/test/java/org/elasticsearch/action/search/ExpandSearchPhaseTests.java,ExpandSearchPhaseTests.java,L266-L272,4,git diff c64f80b1f7149ee00e79f345c0edc6e2b605b515 461c0cd4aa3fb7cd66dd0bc52a1b1478174c57fb server/src/test/java/org/elasticsearch/action/search/ExpandSearchPhaseTests.java,https://github.com/elastic/elasticsearch/commit/461c0cd4aa3fb7cd66dd0bc52a1b1478174c57fb,无关,
202,elastic/elasticsearch,server/src/main/java/org/elasticsearch/action/bulk/TransportBulkAction.java,TransportBulkAction.java,L673-L673,20,git diff 36502b2460a4c0d0a263c7c09b64efe4db30ecdc 2c7fd822930b4ecb651d1903d99798e6f0c504b2 server/src/main/java/org/elasticsearch/action/bulk/TransportBulkAction.java,https://github.com/elastic/elasticsearch/commit/2c7fd822930b4ecb651d1903d99798e6f0c504b2,,
203,elastic/elasticsearch,test/framework/src/main/java/org/elasticsearch/index/shard/IndexShardTestCase.java,IndexShardTestCase.java,L378-L378,4,git diff 361d637fdde983a199a4e8289e1853180b05b2f3 54ccdc7e9ad9808f5c3c2ef970bdc45fc311e637 test/framework/src/main/java/org/elasticsearch/index/shard/IndexShardTestCase.java,https://github.com/elastic/elasticsearch/commit/54ccdc7e9ad9808f5c3c2ef970bdc45fc311e637,无关,
204,elastic/elasticsearch,x-pack/plugin/enrich/src/main/java/org/elasticsearch/xpack/enrich/action/CoordinatorProxyAction.java,CoordinatorProxyAction.java,L74-L75,6,git diff eea64ff3749f0a41ce12f8087d726b2587c482b1 ccf30c3842ecc62db9f4395e70fa47ec758ce141 x-pack/plugin/enrich/src/main/java/org/elasticsearch/xpack/enrich/action/CoordinatorProxyAction.java,https://github.com/elastic/elasticsearch/commit/ccf30c3842ecc62db9f4395e70fa47ec758ce141,,
