oopsla 2017项目数据,,,,,,,,,,,,,,,,,
seq,project,file path,file name,line number,modified java files,git command, commit link,,,,,,,,,,
187,neo4j/neo4j,enterprise/cluster/src/test/java/org/neo4j/cluster/protocol/cluster/ClusterContextTest.java,ClusterContextTest.java,L107-L107,654,git diff 4495c501776ac0b168098da9962704857603a189 3d568590f9ccc2db824e08690b011b824860074e enterprise/cluster/src/test/java/org/neo4j/cluster/protocol/cluster/ClusterContextTest.java,https://github.com/neo4j/neo4j/commit/3d568590f9ccc2db824e08690b011b824860074e,,,,,,,,,,
188,neo4j/neo4j,enterprise/cluster/src/test/java/org/neo4j/cluster/protocol/cluster/ClusterContextTest.java,ClusterContextTest.java,L143-L143,654,git diff 4495c501776ac0b168098da9962704857603a189 3d568590f9ccc2db824e08690b011b824860074e enterprise/cluster/src/test/java/org/neo4j/cluster/protocol/cluster/ClusterContextTest.java,https://github.com/neo4j/neo4j/commit/3d568590f9ccc2db824e08690b011b824860074e,,,,,,,,,,
189,neo4j/neo4j,enterprise/cluster/src/test/java/org/neo4j/cluster/protocol/cluster/ClusterContextTest.java,ClusterContextTest.java,L185-L185,654,git diff 4495c501776ac0b168098da9962704857603a189 3d568590f9ccc2db824e08690b011b824860074e enterprise/cluster/src/test/java/org/neo4j/cluster/protocol/cluster/ClusterContextTest.java,https://github.com/neo4j/neo4j/commit/3d568590f9ccc2db824e08690b011b824860074e,,,,,,,,,,
190,neo4j/neo4j,enterprise/cluster/src/test/java/org/neo4j/cluster/protocol/election/ElectionContextTest.java,ElectionContextTest.java,L304-L304,654,git diff 4495c501776ac0b168098da9962704857603a189 3d568590f9ccc2db824e08690b011b824860074e enterprise/cluster/src/test/java/org/neo4j/cluster/protocol/election/ElectionContextTest.java,https://github.com/neo4j/neo4j/commit/3d568590f9ccc2db824e08690b011b824860074e,,,,,,,,,,
191,neo4j/neo4j,enterprise/cluster/src/test/java/org/neo4j/cluster/protocol/election/ElectionContextTest.java,ElectionContextTest.java,L348-L348,654,git diff 4495c501776ac0b168098da9962704857603a189 3d568590f9ccc2db824e08690b011b824860074e enterprise/cluster/src/test/java/org/neo4j/cluster/protocol/election/ElectionContextTest.java,https://github.com/neo4j/neo4j/commit/3d568590f9ccc2db824e08690b011b824860074e,,,,,,,,,,
192,neo4j/neo4j,enterprise/cluster/src/test/java/org/neo4j/cluster/protocol/election/ElectionContextTest.java,ElectionContextTest.java,L400-L400,654,git diff 4495c501776ac0b168098da9962704857603a189 3d568590f9ccc2db824e08690b011b824860074e enterprise/cluster/src/test/java/org/neo4j/cluster/protocol/election/ElectionContextTest.java,https://github.com/neo4j/neo4j/commit/3d568590f9ccc2db824e08690b011b824860074e,,,,,,,,,,
193,neo4j/neo4j,enterprise/cluster/src/test/java/org/neo4j/cluster/protocol/election/ElectionStateTest.java,ElectionStateTest.java,L224-L224,654,git diff 4495c501776ac0b168098da9962704857603a189 3d568590f9ccc2db824e08690b011b824860074e enterprise/cluster/src/test/java/org/neo4j/cluster/protocol/election/ElectionStateTest.java,https://github.com/neo4j/neo4j/commit/3d568590f9ccc2db824e08690b011b824860074e,,,,,,,,,,
194,neo4j/neo4j,enterprise/cluster/src/test/java/org/neo4j/cluster/protocol/election/ElectionStateTest.java,ElectionStateTest.java,L251-L251,654,git diff 4495c501776ac0b168098da9962704857603a189 3d568590f9ccc2db824e08690b011b824860074e enterprise/cluster/src/test/java/org/neo4j/cluster/protocol/election/ElectionStateTest.java,https://github.com/neo4j/neo4j/commit/3d568590f9ccc2db824e08690b011b824860074e,,,,,,,,,,
195,neo4j/neo4j,enterprise/cluster/src/test/java/org/neo4j/cluster/protocol/heartbeat/HeartbeatStateTest.java,HeartbeatStateTest.java,L219-L219,654,git diff 4495c501776ac0b168098da9962704857603a189 3d568590f9ccc2db824e08690b011b824860074e enterprise/cluster/src/test/java/org/neo4j/cluster/protocol/heartbeat/HeartbeatStateTest.java,https://github.com/neo4j/neo4j/commit/3d568590f9ccc2db824e08690b011b824860074e,,,,,,,,,,
196,neo4j/neo4j,enterprise/ha/src/main/java/org/neo4j/kernel/ha/com/master/SlavePriorities.java,SlavePriorities.java,L126-L126,654,git diff 4495c501776ac0b168098da9962704857603a189 3d568590f9ccc2db824e08690b011b824860074e enterprise/ha/src/main/java/org/neo4j/kernel/ha/com/master/SlavePriorities.java,https://github.com/neo4j/neo4j/commit/3d568590f9ccc2db824e08690b011b824860074e,,,,,,,,,,
197,neo4j/neo4j,enterprise/ha/src/test/java/org/neo4j/ha/correctness/ClusterInstance.java,ClusterInstance.java,L78-L78,654,git diff 4495c501776ac0b168098da9962704857603a189 3d568590f9ccc2db824e08690b011b824860074e enterprise/ha/src/test/java/org/neo4j/ha/correctness/ClusterInstance.java,https://github.com/neo4j/neo4j/commit/3d568590f9ccc2db824e08690b011b824860074e,,,,,,,,,,
198,neo4j/neo4j,enterprise/security/src/test/java/org/neo4j/server/security/enterprise/auth/BuiltInProceduresInteractionTestBase.java,BuiltInProceduresInteractionTestBase.java,L1046-L1046,654,git diff 4495c501776ac0b168098da9962704857603a189 3d568590f9ccc2db824e08690b011b824860074e enterprise/security/src/test/java/org/neo4j/server/security/enterprise/auth/BuiltInProceduresInteractionTestBase.java,https://github.com/neo4j/neo4j/commit/3d568590f9ccc2db824e08690b011b824860074e,,,,,,,,,,
199,neo4j/neo4j,community/kernel/src/main/java/org/neo4j/kernel/recovery/DefaultRecoverySPI.java,DefaultRecoverySPI.java,L94-L94,1,git diff 40d56121c4f4d573836642ca002bde648b87d354 22a84900b512c0e88aeadaaf291298b136582020 community/kernel/src/main/java/org/neo4j/kernel/recovery/DefaultRecoverySPI.java,https://github.com/neo4j/neo4j/commit/22a84900b512c0e88aeadaaf291298b136582020,,,,,,,,,无关,
200,neo4j/neo4j,enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/discovery/HazelcastClusterTopology.java,HazelcastClusterTopology.java,L134-L134,10,git diff 57a640f23b659b898fc642c59be107eb615b1140 454fcb72cf89573b7a5dc1cb7bcecdeb04ff6720 enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/discovery/HazelcastClusterTopology.java,https://github.com/neo4j/neo4j/commit/454fcb72cf89573b7a5dc1cb7bcecdeb04ff6720,,,,,,,,,,
201,neo4j/neo4j,community/bolt/src/main/java/org/neo4j/bolt/logging/BoltMessageLoggerImpl.java,BoltMessageLoggerImpl.java,L115-L115,13,git diff d1e04777ce64403ddf813ed3ff6066033fd5ef00 67bc1111bd0b6cb35eff4a4ffb59b9d41f18baab community/bolt/src/main/java/org/neo4j/bolt/logging/BoltMessageLoggerImpl.java,https://github.com/neo4j/neo4j/commit/67bc1111bd0b6cb35eff4a4ffb59b9d41f18baab,,,,,,,,,,
202,neo4j/neo4j,community/bolt/src/main/java/org/neo4j/bolt/v1/messaging/BoltMessageRouter.java,BoltMessageRouter.java,L92-L92,13,git diff d1e04777ce64403ddf813ed3ff6066033fd5ef00 67bc1111bd0b6cb35eff4a4ffb59b9d41f18baab community/bolt/src/main/java/org/neo4j/bolt/v1/messaging/BoltMessageRouter.java,https://github.com/neo4j/neo4j/commit/67bc1111bd0b6cb35eff4a4ffb59b9d41f18baab,,,,,,,,,,
203,neo4j/neo4j,community/bolt/src/test/java/org/neo4j/bolt/logging/BoltMessageLoggerImplTest.java,BoltMessageLoggerImplTest.java,L124-L124,13,git diff d1e04777ce64403ddf813ed3ff6066033fd5ef00 67bc1111bd0b6cb35eff4a4ffb59b9d41f18baab community/bolt/src/test/java/org/neo4j/bolt/logging/BoltMessageLoggerImplTest.java,https://github.com/neo4j/neo4j/commit/67bc1111bd0b6cb35eff4a4ffb59b9d41f18baab,,,,,,,,,,
204,neo4j/neo4j,community/neo4j/src/test/java/org/neo4j/index/IndexFailureOnStartupTest.java,IndexFailureOnStartupTest.java,L202-L202,40,git diff b073819ce02b8d6ff89d6422880f11fbff975681 0373d098b3950e620a5378ae3a392ad4d9f3a897 community/neo4j/src/test/java/org/neo4j/index/IndexFailureOnStartupTest.java,https://github.com/neo4j/neo4j/commit/0373d098b3950e620a5378ae3a392ad4d9f3a897,,,,,,,,,,
205,neo4j/neo4j,community/kernel/src/test/java/org/neo4j/kernel/RecoveryTest.java,RecoveryTest.java,L158-L174,62,git diff e9a1b187971ab683a14520f609c79d883954e6e7 1208e3d919830344a4102d605e1f977bf7d99fc1 community/kernel/src/test/java/org/neo4j/kernel/RecoveryTest.java,https://github.com/neo4j/neo4j/commit/1208e3d919830344a4102d605e1f977bf7d99fc1,,,,,,,,,,
206,neo4j/neo4j,community/kernel/src/main/java/org/neo4j/kernel/impl/store/PropertyType.java,PropertyType.java,L220-L220,137,git diff 21f26da3f314e0824b12a821acfd46dd6ddf37be 55d72a3da2d11565abb2f372bd15d393f8f92b08 community/kernel/src/main/java/org/neo4j/kernel/impl/store/PropertyType.java,https://github.com/neo4j/neo4j/commit/55d72a3da2d11565abb2f372bd15d393f8f92b08,,,,,,,,,,
207,neo4j/neo4j,community/lucene-index/src/test/java/org/neo4j/kernel/api/impl/index/LuceneSchemaIndexUniquenessVerificationIT.java,LuceneSchemaIndexUniquenessVerificationIT.java,L322-L322,137,git diff 21f26da3f314e0824b12a821acfd46dd6ddf37be 55d72a3da2d11565abb2f372bd15d393f8f92b08 community/lucene-index/src/test/java/org/neo4j/kernel/api/impl/index/LuceneSchemaIndexUniquenessVerificationIT.java,https://github.com/neo4j/neo4j/commit/55d72a3da2d11565abb2f372bd15d393f8f92b08,,,,,,,,,,
208,neo4j/neo4j,community/bolt/src/main/java/org/neo4j/bolt/v1/runtime/TransactionStateMachine.java,TransactionStateMachine.java,L190-L190,21,git diff 117c8b1cf66f1796c19db4435f3526900ec658f1 20ad0e7a16461db1d58681a44fa9e4b53d83884f community/bolt/src/main/java/org/neo4j/bolt/v1/runtime/TransactionStateMachine.java,https://github.com/neo4j/neo4j/commit/20ad0e7a16461db1d58681a44fa9e4b53d83884f,,,,,,,,,,
209,neo4j/neo4j,community/bolt/src/test/java/org/neo4j/bolt/v1/runtime/ResetFuzzTest.java,ResetFuzzTest.java,L122-L122,21,git diff 117c8b1cf66f1796c19db4435f3526900ec658f1 20ad0e7a16461db1d58681a44fa9e4b53d83884f community/bolt/src/test/java/org/neo4j/bolt/v1/runtime/ResetFuzzTest.java,https://github.com/neo4j/neo4j/commit/20ad0e7a16461db1d58681a44fa9e4b53d83884f,,,,,,,,,,
210,neo4j/neo4j,community/bolt/src/test/java/org/neo4j/bolt/v1/runtime/integration/SessionRule.java,SessionRule.java,L125-L125,21,git diff 117c8b1cf66f1796c19db4435f3526900ec658f1 20ad0e7a16461db1d58681a44fa9e4b53d83884f community/bolt/src/test/java/org/neo4j/bolt/v1/runtime/integration/SessionRule.java,https://github.com/neo4j/neo4j/commit/20ad0e7a16461db1d58681a44fa9e4b53d83884f,,,,,,,,,,
211,neo4j/neo4j,community/kernel/src/main/java/org/neo4j/kernel/impl/factory/CommunityEditionModule.java,CommunityEditionModule.java,L166-L166,21,git diff 117c8b1cf66f1796c19db4435f3526900ec658f1 20ad0e7a16461db1d58681a44fa9e4b53d83884f community/kernel/src/main/java/org/neo4j/kernel/impl/factory/CommunityEditionModule.java,https://github.com/neo4j/neo4j/commit/20ad0e7a16461db1d58681a44fa9e4b53d83884f,,,,,,,,,,
212,neo4j/neo4j,community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/input/InputCache.java,InputCache.java,L199-L199,21,git diff 117c8b1cf66f1796c19db4435f3526900ec658f1 20ad0e7a16461db1d58681a44fa9e4b53d83884f community/kernel/src/main/java/org/neo4j/unsafe/impl/batchimport/input/InputCache.java,https://github.com/neo4j/neo4j/commit/20ad0e7a16461db1d58681a44fa9e4b53d83884f,,,,,,,,,,
213,neo4j/neo4j,community/kernel/src/test/java/org/neo4j/kernel/impl/api/state/IndexQueryTransactionStateTest.java,IndexQueryTransactionStateTest.java,L360-L360,21,git diff 117c8b1cf66f1796c19db4435f3526900ec658f1 20ad0e7a16461db1d58681a44fa9e4b53d83884f community/kernel/src/test/java/org/neo4j/kernel/impl/api/state/IndexQueryTransactionStateTest.java,https://github.com/neo4j/neo4j/commit/20ad0e7a16461db1d58681a44fa9e4b53d83884f,,,,,,,,,,
214,neo4j/neo4j,community/kernel/src/test/java/org/neo4j/test/RaceTest.java,RaceTest.java,L86-L86,21,git diff 117c8b1cf66f1796c19db4435f3526900ec658f1 20ad0e7a16461db1d58681a44fa9e4b53d83884f community/kernel/src/test/java/org/neo4j/test/RaceTest.java,https://github.com/neo4j/neo4j/commit/20ad0e7a16461db1d58681a44fa9e4b53d83884f,,,,,,,,,,
215,neo4j/neo4j,community/kernel/src/test/java/org/neo4j/test/rule/RecordStorageEngineRule.java,RecordStorageEngineRule.java,L118-L118,21,git diff 117c8b1cf66f1796c19db4435f3526900ec658f1 20ad0e7a16461db1d58681a44fa9e4b53d83884f community/kernel/src/test/java/org/neo4j/test/rule/RecordStorageEngineRule.java,https://github.com/neo4j/neo4j/commit/20ad0e7a16461db1d58681a44fa9e4b53d83884f,,,,,,,,,,
216,neo4j/neo4j,community/neo4j/src/test/java/schema/MultiIndexPopulationConcurrentUpdatesIT.java,MultiIndexPopulationConcurrentUpdatesIT.java,L248-L248,21,git diff 117c8b1cf66f1796c19db4435f3526900ec658f1 20ad0e7a16461db1d58681a44fa9e4b53d83884f community/neo4j/src/test/java/schema/MultiIndexPopulationConcurrentUpdatesIT.java,https://github.com/neo4j/neo4j/commit/20ad0e7a16461db1d58681a44fa9e4b53d83884f,,,,,,,,,,
217,neo4j/neo4j,enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/core/EnterpriseCoreEditionModule.java,EnterpriseCoreEditionModule.java,L318-L318,21,git diff 117c8b1cf66f1796c19db4435f3526900ec658f1 20ad0e7a16461db1d58681a44fa9e4b53d83884f enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/core/EnterpriseCoreEditionModule.java,https://github.com/neo4j/neo4j/commit/20ad0e7a16461db1d58681a44fa9e4b53d83884f,,,,,,,,,,
218,neo4j/neo4j,enterprise/security/src/test/java/org/neo4j/server/security/enterprise/auth/BuiltInProceduresInteractionTestBase.java,BuiltInProceduresInteractionTestBase.java,L123-L123,21,git diff 117c8b1cf66f1796c19db4435f3526900ec658f1 20ad0e7a16461db1d58681a44fa9e4b53d83884f enterprise/security/src/test/java/org/neo4j/server/security/enterprise/auth/BuiltInProceduresInteractionTestBase.java,https://github.com/neo4j/neo4j/commit/20ad0e7a16461db1d58681a44fa9e4b53d83884f,,,,,,,,,,
219,neo4j/neo4j,enterprise/security/src/test/java/org/neo4j/server/security/enterprise/auth/BuiltInProceduresInteractionTestBase.java,BuiltInProceduresInteractionTestBase.java,L123-L123,21,git diff 117c8b1cf66f1796c19db4435f3526900ec658f1 20ad0e7a16461db1d58681a44fa9e4b53d83884f enterprise/security/src/test/java/org/neo4j/server/security/enterprise/auth/BuiltInProceduresInteractionTestBase.java,https://github.com/neo4j/neo4j/commit/20ad0e7a16461db1d58681a44fa9e4b53d83884f,,,,,,,,,,
220,neo4j/neo4j,enterprise/security/src/test/java/org/neo4j/server/security/enterprise/auth/BuiltInProceduresInteractionTestBase.java,BuiltInProceduresInteractionTestBase.java,L1030-L1030,21,git diff 117c8b1cf66f1796c19db4435f3526900ec658f1 20ad0e7a16461db1d58681a44fa9e4b53d83884f enterprise/security/src/test/java/org/neo4j/server/security/enterprise/auth/BuiltInProceduresInteractionTestBase.java,https://github.com/neo4j/neo4j/commit/20ad0e7a16461db1d58681a44fa9e4b53d83884f,,,,,,,,,,
221,neo4j/neo4j,enterprise/security/src/test/java/org/neo4j/server/security/enterprise/auth/BuiltInProceduresInteractionTestBase.java,BuiltInProceduresInteractionTestBase.java,L1030-L1030,21,git diff 117c8b1cf66f1796c19db4435f3526900ec658f1 20ad0e7a16461db1d58681a44fa9e4b53d83884f enterprise/security/src/test/java/org/neo4j/server/security/enterprise/auth/BuiltInProceduresInteractionTestBase.java,https://github.com/neo4j/neo4j/commit/20ad0e7a16461db1d58681a44fa9e4b53d83884f,,,,,,,,,,
222,neo4j/neo4j,community/index/src/test/java/org/neo4j/index/internal/gbptree/GBPTreeTest.java,GBPTreeTest.java,L459-L459,14,git diff a424523296476f06436de890fafb5e2b66dd511a d7bcb8fe3448c63be858fb57446a65599842fff3 community/index/src/test/java/org/neo4j/index/internal/gbptree/GBPTreeTest.java,https://github.com/neo4j/neo4j/commit/d7bcb8fe3448c63be858fb57446a65599842fff3,,,,,,,,,,
223,neo4j/neo4j,enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/core/state/CommandApplicationProcess.java,CommandApplicationProcess.java,L123-L157,20,git diff e8fc56fd8db3ae3dd9dfdc7a1603de88807c6e1b 3d2f52415c55d99d73c550a8c1e94152d4bb12fe enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/core/state/CommandApplicationProcess.java,https://github.com/neo4j/neo4j/commit/3d2f52415c55d99d73c550a8c1e94152d4bb12fe,,,,,,,,,,
224,neo4j/neo4j,enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/core/state/CommandApplicationProcess.java,CommandApplicationProcess.java,L123-L157,20,git diff e8fc56fd8db3ae3dd9dfdc7a1603de88807c6e1b 3d2f52415c55d99d73c550a8c1e94152d4bb12fe enterprise/causal-clustering/src/main/java/org/neo4j/causalclustering/core/state/CommandApplicationProcess.java,https://github.com/neo4j/neo4j/commit/3d2f52415c55d99d73c550a8c1e94152d4bb12fe,,,,,,,,,,
225,neo4j/neo4j,enterprise/causal-clustering/src/test/java/org/neo4j/causalclustering/core/consensus/log/pruning/PruningSchedulerTest.java,PruningSchedulerTest.java,L136-L140,20,git diff e8fc56fd8db3ae3dd9dfdc7a1603de88807c6e1b 3d2f52415c55d99d73c550a8c1e94152d4bb12fe enterprise/causal-clustering/src/test/java/org/neo4j/causalclustering/core/consensus/log/pruning/PruningSchedulerTest.java,https://github.com/neo4j/neo4j/commit/3d2f52415c55d99d73c550a8c1e94152d4bb12fe,,,,,,,,,,
226,neo4j/neo4j,community/kernel/src/main/java/org/neo4j/kernel/impl/api/index/MultipleIndexPopulator.java,MultipleIndexPopulator.java,L536-L536,48,git diff 4a84a91efa35e458e9ab586a92c42c0e7a5a700e 533406f49ba333c38bbbd52d5619fcb28b001b44 community/kernel/src/main/java/org/neo4j/kernel/impl/api/index/MultipleIndexPopulator.java,https://github.com/neo4j/neo4j/commit/533406f49ba333c38bbbd52d5619fcb28b001b44,,,,,,,,,,
227,neo4j/neo4j,community/kernel/src/main/java/org/neo4j/kernel/impl/api/OperationsFacade.java,OperationsFacade.java,L320-L320,15,git diff f1a3ba28aa987cdc754a8640bd0b2d23845a162b 22cae0b4b66fb3044dc96b4b975b976a9836d10d community/kernel/src/main/java/org/neo4j/kernel/impl/api/OperationsFacade.java,https://github.com/neo4j/neo4j/commit/22cae0b4b66fb3044dc96b4b975b976a9836d10d,,,,,,,,,,
228,neo4j/neo4j,community/kernel/src/main/java/org/neo4j/kernel/impl/api/KernelTransactionImplementation.java,KernelTransactionImplementation.java,L480-L481,22,git diff 80d9d80487793e4633ce01d11a570f2dc4cdd3d4 3f95c1d30b330ea16e53961195b396a7aa02e99d community/kernel/src/main/java/org/neo4j/kernel/impl/api/KernelTransactionImplementation.java,https://github.com/neo4j/neo4j/commit/3f95c1d30b330ea16e53961195b396a7aa02e99d,,,,,,,,,,
229,neo4j/neo4j,enterprise/ha/src/test/java/org/neo4j/kernel/ha/TxPushStrategyConfigIT.java,TxPushStrategyConfigIT.java,L216-L216,22,git diff 857b2f4d8c4e426a84a2c913bb23182020a0e9a0 0b6705a08777e29938c34df52420ff0d367b86e7 enterprise/ha/src/test/java/org/neo4j/kernel/ha/TxPushStrategyConfigIT.java,https://github.com/neo4j/neo4j/commit/0b6705a08777e29938c34df52420ff0d367b86e7,,,,,,,,,,
230,neo4j/neo4j,community/consistency-check/src/main/java/org/neo4j/consistency/ConsistencyCheckService.java,ConsistencyCheckService.java,L151-L151,37,git diff 5bdaa9b97c7b151f01ac5e76322f517d7537b1e8 f33a23381f6a780da6bfeeea6b59446c928d1789 community/consistency-check/src/main/java/org/neo4j/consistency/ConsistencyCheckService.java,https://github.com/neo4j/neo4j/commit/f33a23381f6a780da6bfeeea6b59446c928d1789,,,,,,,,,,
231,neo4j/neo4j,community/kernel/src/main/java/org/neo4j/unsafe/batchinsert/internal/BatchInserterImpl.java,BatchInserterImpl.java,L523-L523,37,git diff 5bdaa9b97c7b151f01ac5e76322f517d7537b1e8 f33a23381f6a780da6bfeeea6b59446c928d1789 community/kernel/src/main/java/org/neo4j/unsafe/batchinsert/internal/BatchInserterImpl.java,https://github.com/neo4j/neo4j/commit/f33a23381f6a780da6bfeeea6b59446c928d1789,,,,,,,,,,
232,neo4j/neo4j,community/bolt/src/main/java/org/neo4j/bolt/v1/runtime/internal/StandardSessions.java,StandardSessions.java,L109-L112,150,git diff 34529d4ff1f55ad0007135d1ab677370a176bc43 f50e5bad41bd4de5e565c95e0174bd0fdd5aa479 community/bolt/src/main/java/org/neo4j/bolt/v1/runtime/internal/StandardSessions.java,https://github.com/neo4j/neo4j/commit/f50e5bad41bd4de5e565c95e0174bd0fdd5aa479,,,,,,,,,,
233,neo4j/neo4j,enterprise/core-edge/src/test/java/org/neo4j/coreedge/discovery/Cluster.java,Cluster.java,L555-L555,150,git diff 34529d4ff1f55ad0007135d1ab677370a176bc43 f50e5bad41bd4de5e565c95e0174bd0fdd5aa479 enterprise/core-edge/src/test/java/org/neo4j/coreedge/discovery/Cluster.java,https://github.com/neo4j/neo4j/commit/f50e5bad41bd4de5e565c95e0174bd0fdd5aa479,,,,,,,,,,
